6.500000000000000000e+01,1.962000000000000000e+03
6.600000000000000000e+01,2.025000000000000000e+03
6.800000000000000000e+01,2.089000000000000000e+03
6.900000000000000000e+01,2.153000000000000000e+03
7.100000000000000000e+01,2.217000000000000000e+03
7.200000000000000000e+01,2.282000000000000000e+03
7.400000000000000000e+01,2.347000000000000000e+03
7.500000000000000000e+01,2.412000000000000000e+03
7.700000000000000000e+01,2.478000000000000000e+03
7.800000000000000000e+01,2.544000000000000000e+03
7.900000000000000000e+01,2.610000000000000000e+03
8.100000000000000000e+01,2.676000000000000000e+03
8.200000000000000000e+01,2.742000000000000000e+03
8.400000000000000000e+01,2.809000000000000000e+03
8.500000000000000000e+01,2.876000000000000000e+03
8.700000000000000000e+01,2.943000000000000000e+03
8.800000000000000000e+01,3.011000000000000000e+03
9.000000000000000000e+01,3.080000000000000000e+03
9.100000000000000000e+01,3.148000000000000000e+03
9.300000000000000000e+01,3.227000000000000000e+03
9.400000000000000000e+01,3.292000000000000000e+03
9.600000000000000000e+01,3.358000000000000000e+03
9.700000000000000000e+01,3.424000000000000000e+03
9.900000000000000000e+01,3.490000000000000000e+03
1.000000000000000000e+02,3.556000000000000000e+03
1.020000000000000000e+02,3.624000000000000000e+03
1.030000000000000000e+02,3.693000000000000000e+03
1.050000000000000000e+02,3.761000000000000000e+03
1.060000000000000000e+02,3.830000000000000000e+03
1.080000000000000000e+02,3.900000000000000000e+03
1.090000000000000000e+02,3.969000000000000000e+03
1.110000000000000000e+02,4.040000000000000000e+03
1.120000000000000000e+02,4.111000000000000000e+03
1.140000000000000000e+02,4.182000000000000000e+03
1.150000000000000000e+02,4.253000000000000000e+03
1.170000000000000000e+02,4.324000000000000000e+03
1.180000000000000000e+02,4.395000000000000000e+03
1.200000000000000000e+02,4.467000000000000000e+03
1.210000000000000000e+02,4.538000000000000000e+03
1.230000000000000000e+02,4.610000000000000000e+03
1.240000000000000000e+02,4.681000000000000000e+03
1.260000000000000000e+02,4.753000000000000000e+03
1.280000000000000000e+02,4.824000000000000000e+03
1.290000000000000000e+02,4.897000000000000000e+03
1.310000000000000000e+02,4.969000000000000000e+03
1.320000000000000000e+02,5.041000000000000000e+03
1.340000000000000000e+02,5.114000000000000000e+03
1.350000000000000000e+02,5.187000000000000000e+03
1.370000000000000000e+02,5.259000000000000000e+03
1.380000000000000000e+02,5.331000000000000000e+03
1.400000000000000000e+02,5.404000000000000000e+03
1.420000000000000000e+02,5.476000000000000000e+03
1.430000000000000000e+02,5.549000000000000000e+03
1.450000000000000000e+02,5.621000000000000000e+03
1.460000000000000000e+02,5.694000000000000000e+03
1.480000000000000000e+02,5.766000000000000000e+03
1.490000000000000000e+02,5.838000000000000000e+03
1.510000000000000000e+02,5.911000000000000000e+03
1.520000000000000000e+02,5.984000000000000000e+03
1.540000000000000000e+02,6.058000000000000000e+03
1.560000000000000000e+02,6.131000000000000000e+03
1.570000000000000000e+02,6.205000000000000000e+03
1.590000000000000000e+02,6.278000000000000000e+03
1.600000000000000000e+02,6.351000000000000000e+03
1.620000000000000000e+02,6.423000000000000000e+03
1.630000000000000000e+02,6.496000000000000000e+03
1.650000000000000000e+02,6.569000000000000000e+03
1.670000000000000000e+02,6.642000000000000000e+03
1.680000000000000000e+02,6.715000000000000000e+03
1.700000000000000000e+02,6.788000000000000000e+03
1.710000000000000000e+02,6.861000000000000000e+03
1.730000000000000000e+02,6.934000000000000000e+03
1.750000000000000000e+02,7.008000000000000000e+03
1.760000000000000000e+02,7.081000000000000000e+03
1.780000000000000000e+02,7.155000000000000000e+03
1.790000000000000000e+02,7.228000000000000000e+03
1.810000000000000000e+02,7.302000000000000000e+03
1.830000000000000000e+02,7.374000000000000000e+03
1.840000000000000000e+02,7.447000000000000000e+03
1.860000000000000000e+02,7.520000000000000000e+03
1.870000000000000000e+02,7.593000000000000000e+03
1.890000000000000000e+02,7.666000000000000000e+03
1.910000000000000000e+02,7.739000000000000000e+03
1.920000000000000000e+02,7.828000000000000000e+03
1.940000000000000000e+02,7.897000000000000000e+03
1.960000000000000000e+02,7.967000000000000000e+03
1.970000000000000000e+02,8.036000000000000000e+03
1.990000000000000000e+02,8.106000000000000000e+03
2.000000000000000000e+02,8.176000000000000000e+03
2.020000000000000000e+02,8.245000000000000000e+03
2.030000000000000000e+02,8.315000000000000000e+03
2.050000000000000000e+02,8.387000000000000000e+03
2.060000000000000000e+02,8.460000000000000000e+03
2.080000000000000000e+02,8.533000000000000000e+03
2.100000000000000000e+02,8.606000000000000000e+03
2.110000000000000000e+02,8.679000000000000000e+03
2.130000000000000000e+02,8.753000000000000000e+03
2.140000000000000000e+02,8.826000000000000000e+03
2.160000000000000000e+02,8.899000000000000000e+03
2.180000000000000000e+02,8.972000000000000000e+03
2.190000000000000000e+02,9.045000000000000000e+03
2.210000000000000000e+02,9.119000000000000000e+03
2.230000000000000000e+02,9.193000000000000000e+03
2.240000000000000000e+02,9.266000000000000000e+03
2.260000000000000000e+02,9.340000000000000000e+03
2.270000000000000000e+02,9.414000000000000000e+03
2.290000000000000000e+02,9.488000000000000000e+03
2.310000000000000000e+02,9.563000000000000000e+03
2.320000000000000000e+02,9.637000000000000000e+03
2.340000000000000000e+02,9.713000000000000000e+03
2.360000000000000000e+02,9.788000000000000000e+03
2.380000000000000000e+02,9.862000000000000000e+03
2.390000000000000000e+02,9.937000000000000000e+03
2.410000000000000000e+02,1.001200000000000000e+04
2.430000000000000000e+02,1.008700000000000000e+04
2.440000000000000000e+02,1.016300000000000000e+04
2.460000000000000000e+02,1.023900000000000000e+04
2.480000000000000000e+02,1.031400000000000000e+04
2.490000000000000000e+02,1.038900000000000000e+04
2.510000000000000000e+02,1.046500000000000000e+04
2.530000000000000000e+02,1.054100000000000000e+04
2.540000000000000000e+02,1.061600000000000000e+04
2.560000000000000000e+02,1.069300000000000000e+04
2.580000000000000000e+02,1.076900000000000000e+04
2.590000000000000000e+02,1.084400000000000000e+04
2.610000000000000000e+02,1.092000000000000000e+04
2.630000000000000000e+02,1.099600000000000000e+04
2.650000000000000000e+02,1.107200000000000000e+04
2.660000000000000000e+02,1.114700000000000000e+04
2.680000000000000000e+02,1.122400000000000000e+04
2.700000000000000000e+02,1.130000000000000000e+04
2.710000000000000000e+02,1.137600000000000000e+04
2.730000000000000000e+02,1.145100000000000000e+04
2.750000000000000000e+02,1.152700000000000000e+04
2.760000000000000000e+02,1.160400000000000000e+04
2.780000000000000000e+02,1.168000000000000000e+04
2.800000000000000000e+02,1.175600000000000000e+04
2.820000000000000000e+02,1.183200000000000000e+04
2.830000000000000000e+02,1.190700000000000000e+04
2.850000000000000000e+02,1.198300000000000000e+04
2.870000000000000000e+02,1.205800000000000000e+04
2.880000000000000000e+02,1.213300000000000000e+04
2.900000000000000000e+02,1.220900000000000000e+04
2.920000000000000000e+02,1.228500000000000000e+04
2.940000000000000000e+02,1.236100000000000000e+04
2.950000000000000000e+02,1.243600000000000000e+04
2.970000000000000000e+02,1.251100000000000000e+04
2.990000000000000000e+02,1.258600000000000000e+04
3.000000000000000000e+02,1.266200000000000000e+04
3.020000000000000000e+02,1.273700000000000000e+04
3.040000000000000000e+02,1.281200000000000000e+04
3.060000000000000000e+02,1.288700000000000000e+04
3.070000000000000000e+02,1.296100000000000000e+04
3.090000000000000000e+02,1.303500000000000000e+04
3.110000000000000000e+02,1.311000000000000000e+04
3.130000000000000000e+02,1.318400000000000000e+04
3.140000000000000000e+02,1.325900000000000000e+04
3.160000000000000000e+02,1.333400000000000000e+04
3.180000000000000000e+02,1.340900000000000000e+04
3.190000000000000000e+02,1.348300000000000000e+04
3.210000000000000000e+02,1.355700000000000000e+04
3.230000000000000000e+02,1.363200000000000000e+04
3.250000000000000000e+02,1.370600000000000000e+04
3.260000000000000000e+02,1.378100000000000000e+04
3.280000000000000000e+02,1.385500000000000000e+04
3.300000000000000000e+02,1.392900000000000000e+04
3.320000000000000000e+02,1.400300000000000000e+04
3.330000000000000000e+02,1.407700000000000000e+04
3.350000000000000000e+02,1.415300000000000000e+04
3.370000000000000000e+02,1.423000000000000000e+04
3.390000000000000000e+02,1.430500000000000000e+04
3.410000000000000000e+02,1.438100000000000000e+04
3.420000000000000000e+02,1.445600000000000000e+04
3.440000000000000000e+02,1.453200000000000000e+04
3.460000000000000000e+02,1.460800000000000000e+04
3.480000000000000000e+02,1.468500000000000000e+04
3.500000000000000000e+02,1.476100000000000000e+04
3.510000000000000000e+02,1.483800000000000000e+04
3.530000000000000000e+02,1.491400000000000000e+04
3.550000000000000000e+02,1.499200000000000000e+04
3.570000000000000000e+02,1.507000000000000000e+04
3.590000000000000000e+02,1.514900000000000000e+04
3.610000000000000000e+02,1.522700000000000000e+04
3.620000000000000000e+02,1.530600000000000000e+04
3.640000000000000000e+02,1.538500000000000000e+04
3.660000000000000000e+02,1.546300000000000000e+04
3.680000000000000000e+02,1.554100000000000000e+04
3.700000000000000000e+02,1.561800000000000000e+04
3.720000000000000000e+02,1.569600000000000000e+04
3.740000000000000000e+02,1.577400000000000000e+04
3.760000000000000000e+02,1.585100000000000000e+04
3.770000000000000000e+02,1.593000000000000000e+04
3.790000000000000000e+02,1.600900000000000000e+04
3.810000000000000000e+02,1.608600000000000000e+04
3.830000000000000000e+02,1.616100000000000000e+04
3.850000000000000000e+02,1.623100000000000000e+04
3.870000000000000000e+02,1.629700000000000000e+04
3.890000000000000000e+02,1.635800000000000000e+04
3.910000000000000000e+02,1.641700000000000000e+04
3.920000000000000000e+02,1.647000000000000000e+04
3.940000000000000000e+02,1.651300000000000000e+04
3.960000000000000000e+02,1.654500000000000000e+04
3.980000000000000000e+02,1.656900000000000000e+04
4.000000000000000000e+02,1.658700000000000000e+04
4.020000000000000000e+02,1.659800000000000000e+04
4.040000000000000000e+02,1.660200000000000000e+04
4.050000000000000000e+02,1.660100000000000000e+04
4.070000000000000000e+02,1.659700000000000000e+04
4.090000000000000000e+02,1.659200000000000000e+04
4.110000000000000000e+02,1.658600000000000000e+04
4.130000000000000000e+02,1.657800000000000000e+04
4.160000000000000000e+02,1.656700000000000000e+04
4.180000000000000000e+02,1.656100000000000000e+04
4.190000000000000000e+02,1.655500000000000000e+04
4.210000000000000000e+02,1.654900000000000000e+04
4.220000000000000000e+02,1.654400000000000000e+04
4.240000000000000000e+02,1.653900000000000000e+04
4.260000000000000000e+02,1.653300000000000000e+04
4.270000000000000000e+02,1.652600000000000000e+04
4.290000000000000000e+02,1.651700000000000000e+04
4.310000000000000000e+02,1.650700000000000000e+04
4.320000000000000000e+02,1.649500000000000000e+04
4.340000000000000000e+02,1.648300000000000000e+04
4.360000000000000000e+02,1.647000000000000000e+04
4.370000000000000000e+02,1.645700000000000000e+04
4.390000000000000000e+02,1.644600000000000000e+04
4.410000000000000000e+02,1.643500000000000000e+04
4.430000000000000000e+02,1.642400000000000000e+04
4.440000000000000000e+02,1.641200000000000000e+04
4.460000000000000000e+02,1.640000000000000000e+04
4.480000000000000000e+02,1.638700000000000000e+04
4.500000000000000000e+02,1.637400000000000000e+04
4.510000000000000000e+02,1.636200000000000000e+04
4.530000000000000000e+02,1.635000000000000000e+04
4.550000000000000000e+02,1.633900000000000000e+04
4.570000000000000000e+02,1.633100000000000000e+04
4.580000000000000000e+02,1.632700000000000000e+04
4.600000000000000000e+02,1.632800000000000000e+04
4.620000000000000000e+02,1.633100000000000000e+04
4.630000000000000000e+02,1.633500000000000000e+04
4.650000000000000000e+02,1.634000000000000000e+04
4.670000000000000000e+02,1.634600000000000000e+04
4.690000000000000000e+02,1.635400000000000000e+04
4.700000000000000000e+02,1.636100000000000000e+04
4.720000000000000000e+02,1.636300000000000000e+04
4.740000000000000000e+02,1.636200000000000000e+04
4.760000000000000000e+02,1.636000000000000000e+04
4.780000000000000000e+02,1.635800000000000000e+04
4.800000000000000000e+02,1.635700000000000000e+04
4.820000000000000000e+02,1.635500000000000000e+04
4.840000000000000000e+02,1.635400000000000000e+04
4.860000000000000000e+02,1.635400000000000000e+04
4.880000000000000000e+02,1.635400000000000000e+04
4.900000000000000000e+02,1.635400000000000000e+04
4.920000000000000000e+02,1.635400000000000000e+04
4.940000000000000000e+02,1.635400000000000000e+04
4.960000000000000000e+02,1.635400000000000000e+04
4.980000000000000000e+02,1.635400000000000000e+04
5.000000000000000000e+02,1.635400000000000000e+04
5.020000000000000000e+02,1.635400000000000000e+04
5.040000000000000000e+02,1.635400000000000000e+04
5.060000000000000000e+02,1.635400000000000000e+04
5.080000000000000000e+02,1.635400000000000000e+04
5.100000000000000000e+02,1.635400000000000000e+04
5.110000000000000000e+02,1.635400000000000000e+04
5.130000000000000000e+02,1.635400000000000000e+04
5.150000000000000000e+02,1.635400000000000000e+04
5.170000000000000000e+02,1.635400000000000000e+04
5.190000000000000000e+02,1.635400000000000000e+04
5.210000000000000000e+02,1.635400000000000000e+04
5.230000000000000000e+02,1.635300000000000000e+04
5.250000000000000000e+02,1.635300000000000000e+04
5.270000000000000000e+02,1.635300000000000000e+04
5.290000000000000000e+02,1.635200000000000000e+04
5.310000000000000000e+02,1.635200000000000000e+04
5.330000000000000000e+02,1.635100000000000000e+04
5.350000000000000000e+02,1.635000000000000000e+04
