0.000000000000000000e+00,0.000000000000000000e+00
1.794000000000000000e+03,2.826300000000000000e+04
1.795000000000000000e+03,2.831700000000000000e+04
1.796000000000000000e+03,2.837200000000000000e+04
1.797000000000000000e+03,2.843900000000000000e+04
1.798000000000000000e+03,2.850300000000000000e+04
1.799000000000000000e+03,2.855700000000000000e+04
1.800000000000000000e+03,2.861200000000000000e+04
1.801000000000000000e+03,2.866600000000000000e+04
1.802000000000000000e+03,2.872200000000000000e+04
1.803000000000000000e+03,2.877600000000000000e+04
1.805000000000000000e+03,2.884400000000000000e+04
1.806000000000000000e+03,2.889900000000000000e+04
1.807000000000000000e+03,2.895300000000000000e+04
1.808000000000000000e+03,2.900800000000000000e+04
1.809000000000000000e+03,2.906200000000000000e+04
1.810000000000000000e+03,2.911700000000000000e+04
1.811000000000000000e+03,2.918600000000000000e+04
1.812000000000000000e+03,2.924100000000000000e+04
1.813000000000000000e+03,2.929500000000000000e+04
1.814000000000000000e+03,2.935000000000000000e+04
1.815000000000000000e+03,2.940500000000000000e+04
1.816000000000000000e+03,2.946000000000000000e+04
1.817000000000000000e+03,2.951500000000000000e+04
1.818000000000000000e+03,2.958200000000000000e+04
1.819000000000000000e+03,2.963700000000000000e+04
1.820000000000000000e+03,2.969200000000000000e+04
1.821000000000000000e+03,2.974700000000000000e+04
1.822000000000000000e+03,2.980200000000000000e+04
1.823000000000000000e+03,2.985700000000000000e+04
1.824000000000000000e+03,2.991100000000000000e+04
1.826000000000000000e+03,2.997900000000000000e+04
1.827000000000000000e+03,3.003500000000000000e+04
1.828000000000000000e+03,3.009200000000000000e+04
1.829000000000000000e+03,3.014700000000000000e+04
1.830000000000000000e+03,3.020100000000000000e+04
1.831000000000000000e+03,3.025600000000000000e+04
1.832000000000000000e+03,3.032400000000000000e+04
1.833000000000000000e+03,3.037900000000000000e+04
1.834000000000000000e+03,3.043400000000000000e+04
1.835000000000000000e+03,3.048900000000000000e+04
1.836000000000000000e+03,3.054400000000000000e+04
1.837000000000000000e+03,3.059900000000000000e+04
1.838000000000000000e+03,3.065400000000000000e+04
1.840000000000000000e+03,3.072200000000000000e+04
1.841000000000000000e+03,3.077600000000000000e+04
1.842000000000000000e+03,3.083000000000000000e+04
1.843000000000000000e+03,3.088400000000000000e+04
1.844000000000000000e+03,3.093800000000000000e+04
1.845000000000000000e+03,3.099100000000000000e+04
1.846000000000000000e+03,3.105900000000000000e+04
1.847000000000000000e+03,3.111300000000000000e+04
1.848000000000000000e+03,3.116700000000000000e+04
1.849000000000000000e+03,3.122100000000000000e+04
1.850000000000000000e+03,3.127500000000000000e+04
1.851000000000000000e+03,3.133000000000000000e+04
1.852000000000000000e+03,3.138500000000000000e+04
1.853000000000000000e+03,3.145200000000000000e+04
1.854000000000000000e+03,3.150700000000000000e+04
1.855000000000000000e+03,3.156200000000000000e+04
1.856000000000000000e+03,3.161600000000000000e+04
1.857000000000000000e+03,3.167100000000000000e+04
1.858000000000000000e+03,3.172600000000000000e+04
1.860000000000000000e+03,3.178100000000000000e+04
1.861000000000000000e+03,3.184900000000000000e+04
1.862000000000000000e+03,3.190900000000000000e+04
1.863000000000000000e+03,3.196300000000000000e+04
1.864000000000000000e+03,3.201800000000000000e+04
1.865000000000000000e+03,3.207200000000000000e+04
1.866000000000000000e+03,3.212700000000000000e+04
1.867000000000000000e+03,3.219500000000000000e+04
